address,osSOV_balance,osSOV_unclaimed
0x5dad5b8c4b640305585bf4586713bad0fe992dd6,0,1271769230769230
0x7b4857c87f900006d840a84edf967c23d00e54b5,0,26542300804599803
0xd4f80e6f656c52fc7705ab293a8b2b88c849520d,0,26150600027993590
0x544b5d6566969b5d6f5c823d6522bc7dafe6c3fd,0,27738286199680297
0x637e4ff673d5eb7c870c285ec2e72c9f9cfcf272,0,25607462760667121
0x230dec681d6ad64b5c6b916e7a83de0da3597634,0,557510493291560617
0x65b2689f54618359ecf7455d14fafbfcc180a47a,0,31353287793976382248
0x4c931f43429b3be27606a7c8820c80d2cf4e6359,0,18086298728288118
0xb06e5a34a47c547dff8bd9f994ee2aa9c0602c66,0,0
0x5cfee9ad75f227da9c955d8d556e0a0ef2469665,0,0
0x1be36b292a1af0b38b6cefa63f6b94bf01a391db,0,3153846665776400
0x3e317c33e8f9865d5a8f085f8edd45bd1cb8ef08,0,25972367855877657
0x063de94964053d9eac42aeb36eecae3e26a5b89a,0,25493881062475492
0x9717b0191798e7d1d07aea238dabafe21f7502cc,0,0
0xf2912b3bb482f8f18c8859acdc188bb9e9c6491e,0,25520281463476637
0x8ab98f169985c22f5549d80538dfa8f32f4427eb,0,18000000000000000
0xde6896d44762a8230050a9c071362777e7afa423,0,0
0x8ef28bec95538d329f9133b32f15063392ca7f7a,0,564923076923076923
0xdae7ecb35a668ade4958b2f67a6c398f28e30cdc,0,0
0x0ab818fe4064979cd4d4bdeeedb2e6104fffaa30,0,29645967561921826
0x6a79f52204981e46cd40b63c4aef5b93b6971394,0,25947329545075195
0x45d2f730c3c1bf987542e61aba438453ba6e54d6,0,5091461023035228
0x9039e38cd65d26079f95a23c5744c9b418d54cfc,0,0
0x20897a7d7e7bdc6fd1245561ee2214d47edbeff2,0,0
0x91294e33c48160f931aebb380f2a026fc0eb11ba,0,145988032779506033
0x98d11b91fcfc9891a86f9af4f02c4a317bfdb473,0,18000000000000
0x4b55b2ea25f4194c804351c9761445d7bfa4e249,0,30518223858851725
0x9c4d592042f959254485d443bbc337d29572264f,0,31794230769230769230
0x4eb4d210be79a69bb2375241d8a60150c8412b81,0,0
0x929c3f573f008766714a9f65e7b514881628116c,0,127176923076923
0x7d82063102866508fce403ac4682382d24d278d3,0,30510123444493928
0x8eb36edd4425c519f580e6e7b02f4e7896efb0ce,0,29779953370983684
0x558c35df8b42515cebd7ea2f3487cc6425c07833,0,0
0x18a893eb55f022ec207f7271c15ec073881fb1ab,0,24300954235656908
0x7a41c3ba635b549e7f902563a5e1dc86641fbbd5,0,25162470327298623
0xf0bdf46909b52386890ed55961f6c1e0f675f123,0,29719076965526141
0x660499d41756d79a9bfec122482fe347a712b22a,0,28490396533692483
0x46edd3a38b705d9f08ae2ff3cc484b972fb40eb7,0,26070645679237435
0xd7768312a9d23b7ebe7c2f6bb52904f3d7b5a861,0,157379174556256579
0xc72f710fd81a7d84212c1c21429aff0ea1394ee5,0,36872488826225602
0xfe372175689a0edaa1625352e15f730325320c65,0,0
0x9aa07339cc531dac4180d6d4470cae00a9ed8def,0,21044421059684843
0xa7069a982514affbb636022236dede5b58592d56,0,2063316985656406421
0x79f07f8b7beaa11ff3985417a56a2667d619cae9,0,42843379824133552
0x2454c082c6944e9ee3fea8a677d7190c44eb4310,0,4415566290716776
0x7fc40fede7fbdf11bf7a40f58a924909fb39659a,0,441577294501325
0x515805924ecf181133475513c347a7b90f47b7b8,0,3014056311015444972
0x7001d8a32ecbb18e0598607f5d12b807833e7b41,0,4428432632682274
0xfde8bf6808009a9d2d7bf6fb9a253242ba0af9ea,0,4426748664504554
0x780efa10afe08c84b1134599f11813b9d5e739a2,0,4426748107847685
0x8e38e24a838f595ddc0444dc1caaecb5a91feeb1,0,4425562840555638
0x2c70a8a1338f07125e030053f2200e20ef46e370,0,28004317752932011
0x08d51ef4e89233b1ccafdfac0f15dd235c5f8e51,0,19608132695232338
0xe0247bfca9fb2e99b7d42ef8d77ca18e3133aae9,0,3033464538461538461
0x8faa2def5d6386a342a953433ea4236489f55b49,0,204750000000000000
0x4f84369d98d5717a32e54929dc323a2eaa935b36,0,27271964563962447
0xc0372f727345e6ddbd19ee14e8b30692e039df86,0,28895460010975881
0x1d8f8ae7328232043b1623b7641c39ba6a71006f,0,24168315545811986
0x4d023f0044a8f4daa3ef94aaac4bf4ee85c933b6,0,0
0x9f43e799f593f1782dd983c2b886190ab341596b,0,26908943520219541
0x791b79db3844062c1a3bd3245173b90165da3462,0,0
0xaa87f291082c3f9e707719edbc5286f3db813483,0,27627290787380412
0x56b8ceade0d52f42e8c1a82bda68557ab74e3d3c,0,659076923076923076
0xe0d7ca2fada9d1b526e61be2d33dd7840a5ed494,0,129073780115352295
0x654d55d89738ae3bf8cd24e7608a514234aef26c,0,18900000000000000
0x110fca0a281bce707de66c4c154c79e5959c3fc8,0,24853221297849234
0x2915fd43f6c7a77974ef34dd1feedd177c1aaebc,0,24906764681761480
0x54f4ceda74fd1914363d31c427a651b691170a0b,0,29027592716518260
0xeff9736086d11653dbdfb34b6f54c7afdf64a51f,0,0
0x9a7a03cf3bc98eb0f2da1318b451e4f2604a65db,0,0
0x67b16a32bf2bd2930c10913539f14371a1687dee,0,24826185890517320
0x48cbda5274cc6e847ff9470a54864b5efff8f33a,0,21129901383759189
0x2c12708ef3e449068e9b3fdb2016122181c84aea,0,4033610265699647283
0x0877365a0d63eab900f3aea50d880a694f149d6c,0,861628416752263
0x59d29a2433ef5967ade3e1b291a83516aa21ebea,0,4488917426369738
0xe046ee0f7e12afc56cb0ae01c99df5919da9b2a4,0,1258163317124869
0x7fe0b85787d53986f19c711ed0bfe15127769b7f,0,507920275012127
0x7eeda752afdc307734ce32c3fe6c90843fc026d2,0,7470692307692307
0xfe9435c29920850f74a156125694641734444dbd,0,27265320474915666
0xa2274609091cd51f443a09855884a4df5039ebb3,0,0
0x8db273bd6b00cb41760ffa571fb52624c0bd1aec,0,26404277484646492
0xe4c75db5f9c367e3cd909a82a093a66be6943b56,0,28393007070485321
0xbdbebff9e92dc8bf81843e5235ac59a16355852e,0,7373023637495490477
0x6f5b35781bd45d15f4153c8a96a2ca5172c0d2b4,0,476350870789834172
0xce483bdae0d0a577834bc0b12ee05876a3ac954c,0,0
0x442fe8edd0c6ff4dfaef454c660bd23d0403e1c1,0,202500000000000000
0x2a698e23bffffd4d6b22e8ccd1d59e7469f01830,0,40257692307692307
0x55b64054896349e81de075b99bc315a29f395de9,0,3437707987722577
0x3cd017711a9b4a42cd1e83d27b49896442016146,0,17680649948352805
0x2cbba6ec6995accd8608684a59957ab9b8ade5db,0,22890814907460836
0xdfd3cd70bfb0cc76d17e83fdf0523c64acf0280e,0,0
0x75579d98205a4fc67c84336725816a551b6247df,0,0
0xaebd04cc5993402133ea28a906df2a2878614c91,0,0
0x01217f85d1490d476e0ddc9bfa2929790d873915,0,25221582268070065
0x06416381233dc1c08cdac8494059e82f4d0acc29,0,29144552662676881
0x36d92ec35b00d2dbfb2cea2e3d62cf0b5a6f9f83,0,49804615384615384
0x884f27340847963c756d3253b9c75fd26e742793,0,0
0xa3d21b8ba3c4d97d48084d0e1aaaf7456939ac56,0,32476141895434747
0xe0c93041b2a45d256c327c4cf649da242fde5b46,0,31335375354603299
0xca68c24207b5b66cc28e331c5ddb53f67fa36b24,0,38206699057759216
0x7a6a59588b8106045303e1923227a2cefbec2b66,0,18676730769230769230
0x42814251be1581e64d519b1fe3ab01d92d4bb0e7,0,94500000000000
0xd3ccf911e8699dcc64123225e69e0fd99b706ac7,0,0
0xf1d33dee2af10937c18ddd4b8a8cc69bcd3b24a8,0,1188776631432226280
0x6f27330279c174122b09f5848b9ffe6246b7b8df,0,36374899654443813
0x7f511115538100f8abeaa563fc1c3e2b8718f7fa,0,31842324996417143
0xa939eeef91b7402ce705a707eaafe2d797f428a0,0,31824593227528193
0xa5a1f7cbfea441603f374513a76c59d8b8110b24,0,32277166546803405
0x7cca805b0fbc8c4cf7b907808f85380af6f56851,0,36238093975510658
0x290f00b428fcf8da24e74fed5b5ff9e1ff341bac,0,32207157558479585
0x9978d43ea666d5da2bc8b17d5f2cc042db5564a6,0,0
0x981bdd21452ef5c3210b8a01bdd55cbec96faef8,0,0
0x7034d9816f04f989cbdc453ae8543c68f6af3ec5,0,0
0x38fbab971861141de69e6e5bed297943fbabbf28,0,0
0x3eb49c4a1e353595791cc71e0dc1e7190ef4250f,0,0
0xb2e079559b2e2ab36dab20d04a41a7924f3b9162,0,0
0xcd217d15eea6e99569ee8acda9a2fa3080678599,0,0
0xe269d042f48d73e5530635dff745f60ff094c9ee,0,38022183834496254
0xc1813fa44f94531c20180962d972bb6f79082334,0,33100600314540681
0x5b3e8059d2a09a8429d699dacc396e5deb5ed571,0,0
0x1ce60622cdf37358d0bf1b12018d5afc6e8dcc9d,0,0
0xdace92392b99b18ca16e8f6015cd82d82f1e28c0,0,37263347138653398
0xe44808979dff28582cd51d82f5435f8f830b573f,0,0
0xaec1f5ee4bab89cb0309f987972de0a6909a613c,0,37845059189648504
0x9f7702112486b84bc3283cbeb38fd4cf4498b2a8,0,0
0x3b440eaaf2f43451c48241ada5b8a98e06e5922d,0,30809000843420758
0x29f4ae3c24681940e537f72830b4fe4076bdf9fe,0,1112227479619671878
0xd968d7b9a2a960ccc2ccf8944efc106931cca8ff,0,0
0xd0363f2c14f9d5d2229b3c6cb37f854c99e7c70d,0,34913975574555940
0x612647b526b53d32274fa95929eafc15b25a6de1,0,0
0x53623dc723f03565522a7d58ec0790f10562ca1f,0,0
0x2d1d161cd8ae9e8dc2ed19939695c64bbb217f39,0,37273692737538182
0x3d3be36815dd90cf136d32471868497c9722baf3,0,34497522215489438
0xb715d51644bb8ee99c5f694511f7b7b78840a496,0,36355272133867275
0x24a32550c597d7eb0864cee5780b4b6e90a0e8e7,0,37522140865975496
0xae899be060be4347e8d8caaa765341a6534ef59d,0,35931676128337607
0xfc46c7ad5405af97e19e45db5d2fe7ea2fa96b3c,0,36560169402269856
0x23ee2ff6f15375976ab97e2eee81af43bcd8dd47,0,39126001234736902
0xd5cd77b851b3807219ddea7e6aaf24363f6aa29e,0,149413846153846153
0x45ed4c76e000fed1d5ba207c2d84b71bf159646d,0,40396637588554873
0x4ae40a69f6b4691b810cbbd93fb1397ed00a8716,0,39209685910117352
0xfc66759a2bab883ee651005e91c83752996390af,0,1494138461538461538
0xb08322aa1bdf80832a13cd9d6ff3f41d7f5a243b,0,0
0x151430b296eaddb46d050ba984803d548033c671,0,40991872213108177
0x4f100cc66442561a2d8f3c2eb3e7a9ac69253c58,0,36345840319469096
0x0342230a873e8ba0c8e2bfbc23f29cf022ff6d7c,0,0
0x0f51b72b9731cec3d4289fc12be6f385db3b68de,0,41764862482890872
0x48c6462a40aec01c1470270f6d24ab90bb6ae102,0,34288097557693880
0x9bacaec9626e537072882077386d41a0c01fea25,0,0
0x649423e36de90bd12672ed12fd75af8f20d37884,0,73611527941711796
0xf0f38dbe6a19a054c8563ac6797655f501e1cece,0,35063681691303060
0xf2fce03bd0be4d3d91939d135a4299b878da7f98,0,39176580634891941
0xe787febc1223c4b1ab7453676504257efca18b5e,0,39245313471684202
0xe7e0677aa03316e9e9b6ab5ae17de372a17ed072,0,0
0x1b4447e7b14de3b2ac09325580c6b840564d7672,0,0
0xf9abfb1e62dfb5c0aa9517e4aaf34d1b74339e12,0,0
0x46350e704928ee62b77270fd21daeefbda022596,0,0
0x41619ccbbdad1783838ecd4a3071f2d8bc564e51,0,0
0xef69d65a4ced9a84a8836e8c8ae8eff309810f07,0,0
0x1c62a47d4654a540e069cbb473b03e3d693a70f7,0,0
0x8a5a34da15357d83f76abfcf43985a001cd99199,0,0
0x11d4e8c07bc8200b85a5c6a4290c9ba1c7a8e14d,0,0
0xcc8f99a82d2625094612263f7a48363c293fd8a4,0,0
0x392bae4b9579db8bcf34139ef671efb229ae3391,0,0
0x7459cd5622c12ead414007885ef03a8a894e971d,0,0
0x1a7c265b2407a16825a609f680d44901637ad439,0,0
0x397bf6b88dfd7845b613be5611962d3dcfb880e0,0,83669783763396082154
0xd81bde2cd4e8718b3fa3e262143b37da303ccc86,0,0
0x3afb135a87f02ed9fcf50d560e9b2ad0d769ae93,0,38227457904418156
0xe40f3ad6cccff1cfdf701f8cf13fccacb78742fa,0,0
0x85251cacfd56ff3334a4a0b3e28f53c4d189515e,0,0
0xaa52e7deca52955f9a309455ef4b00be274de14e,0,0
0xfecd3041ec8713dda55880ef7deadd4151add472,0,0
0x9212d3c27ef909a2ccf3cf3ea4ab865c1221d857,0,16530480020010017
0x7c7f9260f85cffa29737d99ef8c84f886400cfb6,0,19723592975225821
0x0fa1ef3d5a5990eade9b54ded59d2c6a9c092288,0,20296535564689925
0x85983988285448a3b8b760a5f0a0dcafe64ed9b1,0,24809905429578592
0xed19b3a7c49fd33e3bc5c8667ba657250a887840,0,24812229259456596
0xf673f32849c356ea3f9d0ed6c8ddc8c4169eaf49,0,24033785449139971
0x1f51a679c5f6ce63445f33eab519ad881db0e52f,0,24850732724399680
0xc4218985343cc87e3c930c635316aeae260fb503,0,24853061221200283
0xde9e117c7f003f9b3fd72dc031eb6f90d67117f7,0,20345847272595314
0xd2cff81e2e3d9293e159a89fd0f48d2701d64a28,0,24832197218318516
0x6860ac889be7073ca2ede55e14941efa1cc67909,0,24866189616541908
0x6a7df44debad17eafb3be76394a6a4a085efe164,0,0
0x4267facf606a485228ff0ba88fcd1f235338bd07,0,0
0xb0e82aa1ed772cb344811fb27074ac99976cdd8f,0,34633709355322088
0x7d774ab4a16169cfd8089b82d25e7a78378de903,0,0
0x6771da5878cdaa348cb04c364c2d202456aa462b,0,0
0xf3e2b1250de9ecff266608187ee195548b1b16e4,0,0
0xb387ff13623f6118608eb87c44a4cfb2c8c5857d,0,0
0xed480717119c826e7f56d3b32a86fbef7dfb467c,0,0
0xf9cc7c85726d555e173f4a7174bf86f15395cb3a,0,0
0x44e89bb35cfa32b6e5d0b947bb33c547ea2064f7,0,34585214776664237
0x71ef6fc42ff226b56e3bcc514d7255a8432689aa,0,0
0xce2f3600d79ea3608feb1ea0f51a88bfc7d485c7,0,0
0x690523c0da72b56743a332d422a20479b641e7c7,0,0
0x657392b426337cbdd55b935817c851dca9956962,0,33440916855283214
0x72c58c7f892c6e255d0c08494abeaee8f8c95e5a,0,3665920352491349415
0x7e4cf9d736900862f2eb68a8e827b06886097d93,0,0
0x99eda16d6589938c5347d3989ac95ef2af348551,0,125959521105323689
0x351580044c8329215c98caa6bc5b52e677a6648f,0,5472967154483703
0x33d5b3e5d0c1a5b575018d19b22f2576723ec71c,0,0
0x3a9693c73f505bcccda282632a99502492fab56c,0,0
0x7c6d0252098734bc6fe1a04fe4d54a3bf974e3d3,0,0
0x8bea1147f760ba125ff15cfad09b7b92005c12a7,0,0
0x3829e519905808c5a2fe1aae2abce9f2fbe41c68,0,3005912959410938
0x99b79d49288dd6393af9169eca7158f2d799d912,0,44210906890844935
0x566122be1807a2b8567ad49d613a128a170b55b2,0,0
0x731e95a6d491cdc87e1b76ff3c376c9265608136,0,0
0xb14c275fbe778a4986fecbec3d83af2e062970e2,0,0
0x9a14fff66e561224a21347cdc65b42c4d55f2523,0,0
0x93a6c82060b27e62bd6b8c2075db10d5e9b3ad06,0,0
0x0c85ce7021db33bac6e9002103f45c2ff592abb0,0,0
0x22d9f39bca5f65e272e4019df5bb1c31eed5e676,0,44185674429736113
0xf332a2ae8fccb557a9fbce911349b0025eba55c3,0,0
0xfb700484e48ae5339adea1e6f616027aa3526cdf,0,0
0x5cb9bc4ec1edbc9b77e82cd2ca68a799dcea0504,0,0
0x570e9966596363836402d761e543dc5cd1afe00b,0,44199059095729577
0xf738679846f0d00eeec8a9abd1298c493e74084d,0,0
0x34cd30f8a26f57a0df3ddbc1c0d1f70e3b98ba81,0,0
0x8dd5a931ef84380febead8270447cc5a7db50b1f,0,0
0xfdfb946910e72a8496037c6d77263605604496e8,0,0
0x3cc9cecc10a4e551379991c37d6b3f3d93b41d6b,0,0
0x31dccbe17320a574b9dfa49e22de4c7003eb9f50,0,736666677528849
0x0914d40c5b51a1ce39ca4bad072e6570758b58df,0,153022836585985010
0x56eeb07313f677ac06f892f038921715354bfd5a,0,0
0x26d1622e02418ed4e8b39e1604b12737633fd0b7,0,23571423246698801
0x1644f49d834832905cc22772613c5185993ac9b3,0,0
0xffeccdb9f646fab16df67c1fe6169aab873a45c9,0,0
0x48b3be4ab29dab1e7e8d457d8a5c06ca51ddf11f,0,0
0x0d4a5c06254da95dc7f7487a89dded83838c39c8,0,0
0x8b00eca10d02766499ed5c70e251905b5b06d984,0,0
0x8bebd10085c2e803cd79eef0f90d65451bce9fcd,0,0
0x8bcc404c4d1db27c7f1fe3ff3ba3c9e11820dc8e,0,0
0x93a7dec843630ce43fe28908e8dc8b994dbc4b10,0,0
0x8e02b6c4b60c1097596bf3c080fa542d879fb603,0,0
0xcf4f3df5dc24e1504beb4db532da7d1990dca22b,0,39343851027888725
0x9d12ca5063a2d7b8a58f337c53e9c895f7a5d29c,0,44024680666714303
0x8159dd404f35d0fcf3dbd3b6007de874281da378,0,0
0x49577d0395da611681a5762b9926af5694e84185,0,0
0x7be327a376fe2c9854ed520753d8af2e8e6f57f4,0,0
0x32ff6d85055b783acdb83739c4a5e51f911adfef,0,3714701083877083
0x5709437eab39b23fe1807e4ff05e7424e4f70861,0,41653218363129510
0x4026e119e2a75d4f36cb5da2f0ea415d95a04283,0,0
0x32326f65b0e53043305ee6b46af35b7c4c59208b,0,0
0xb3e743142971d86294c48ff4c6f9e431e1b3a173,0,72357844754415084
0x395ff4a88a288ea26a773e4cd1fa4b4710d12322,0,0
0x20942a70efb66c9280afee609fb214651765124d,0,0
0x6511887da07c11c208f024ddc438376021d0f686,0,0
0xb0c7aa2354529f03c3cb3ec1c869142c54bc5b9c,0,31223844251141725657
0xecd227b51328faba79c951da9f5e582387b7f89f,0,6012555532160386571
0x16d6995da1c23df1ca7ca7f47dc8abe3aed31e3c,0,0
0xa7994df7c06a54781b2e338eef9f82d7a71e6721,0,0
0x82bb6dee1496d71dfa4a5ae7e7898db4350af176,0,0
0x2c3057db63ce94fa69713ddd1571643e22ded997,0,0
0x84c9756c9cd150c8450866399fa59548c7fabd79,0,0
0x5f73f084b790c48d382555dc6e09da2ef3bdbfde,0,0
0xeee2c8ef5c886c1c854e7e5273bdb4f4628f60da,0,0
0x16010bd4a55d758db2dd17e0ff3bba97861b712a,0,0
0xe07a81a0c4a9453fb65d3de6589bb1ab24340db7,0,0
0x1b8768d65beff30b4ceeb24ba5dba40c5b9f97d7,0,0
0x3073708d3e4a504ef0cb4bd8b372446bed2cceb9,0,0
0xeee70bf2d98773a8539677d391de272d2ebdb1d6,0,0
0x4f7fea878bf4cbe2fa1d0e32597e07e5c9b4925c,0,0
0x61f7b4983d20f87e8bd0abb029ab95d320fe95d4,0,0
0x5471a487749eae1913f8f13d4effaafbb95a1cab,0,0
0xcd5f78bd21848f45ccaa0d895214d24e4e08786f,0,0
0xd5bac35955405bf81d2bec4bf94dc587784e5be2,0,0
0x275da74ae609123dd30c7ba8d9cd0b79115ea2ef,0,0
0xc0d4499a3e452bed3ce794c2360916452bfbf6a5,0,0
0xf52f3f02d9d9340ee4f3c0cf4d10aa3480216747,0,0
0x3721866d5d794b8357565fea63bfd93adf556362,0,0
0x96b1914170e00aa2a8880a0442b6cd7ee281c0a1,0,0
0x5dd1834c37527275f9e0453c1b4b3acaf3e4c304,0,0
0x50dde3120dbfaeffdf0c137451cfbde209e57f1d,0,0
0x81deb5ea1784c7eb277fe0a147f1d724583f8f12,0,0
0x76c644460410070f7293c1f83da81c1389a6efe6,0,13644386258953862417
0xa967a148093d2f4f4fd22021354d8da152d74c0d,0,0
0x575d1e76ba7869c6c84359a768f0f3c7c7dda6ed,0,0
0x443861497fca40e394a8be75f347fdfd1a4f34f0,0,0
0x41fe0bac97d358347c029ae107d09a238d2059fc,0,0
0xab77ea8768f0c874a2957135225442fb523130e9,0,38192016604793155
0x83bd885e147c48b554e7271dfc5c0c301b3dba10,0,19353607694833246
0xc18db05375cbd8e41d6ee1e3b9cbc7f32687cf84,0,74807651976946557
0xdbf29618dcdbd228b026fd3578e16843d73c5520,0,0
0xb49a640df452b6685cb6a12cd4b1f6413061d2ab,0,0
0xf8195f0ba33550bec4ec36e2400c4d8fea6d1c77,0,0
0x215960068190b294c34588f49620a498fd7c2938,0,41549549778360776
0x8a150a6fa2b9fa107f79497f0a54500b7473f6dd,0,0
0xb14be44cc0122fb2d7a8ec898d7db5b1bc512324,0,0
0xa42afa6f9f72ec3bfb24993bac85d801b2eb94e9,0,0
0x484f5f3a256b5b7120d6546af01e62be7510908d,0,41600210294557720
0x357ba85bf59eb0f0bc5383aff2e59698890a2d80,0,38224517906388408
0x47c10d163a299661c32b0122606232d0646dbe6f,0,0
0xa4d004695c2b6d2d47d34e69fa5ce07621897a2e,0,0
0xd152e0618ee3ccdbba54139f926f632d3e2bdbca,0,0
0x25762858bcbd1e6657b448b6b1064e714ddb9c65,0,0
0x79f49449a106d290e697c3492694b80171052a8c,0,64480165617317495520
0x82f78c7f71aa2d50ae7059e120332f08e01c9e8b,0,48368928055777125
0x114d8de8c7e27aa1da4a6d1382bd7f4a0bc7e915,0,0
0x782c5b54b37da35b43aff8c48683e91c96725b7d,0,0
0xad8d8d3a88782134cff398b09d5db17e7f6d492a,0,0
0x99277948d79758d8309882dd9a3c5bfa3add9ffd,0,0
0x37a90e3e025e6b832bc40cacebd8fc988e2a8525,0,0
0x706ad9dd68afb0327b58ed8041cc8c51194d2d62,0,0
0xf5f6063ca52efa6b407d15ee52e202d8d936fe45,0,0
0x9a500847ffedbc3092b5e09ef421660066c8b5ac,0,0
0x51e3c9706dd66fa60aeb5c5e860c5ad6536a8b4c,0,0
0x6b4a530f3a5244b1b4a53f95c26630132d7f6702,0,0
0x60317a83587194d05f86858e24fabe4f0021cc6e,0,0
0xcadbf9096447fa1bbb2c5f3581833a21af218251,0,0
0x16b7b8c42ba7e688f2fd97a69569d92d01a28c7f,0,0
0xc816f19e2ad32ecb792b15f68dbbc1dbf4070c21,0,0
0x0132776fda8bf81155d54976fc8e516215285bd4,0,0
0x7a535497652ad56a11223f562f79164c005da58f,0,0
0x112285a9b1860fdbf00bf434d7246e8bdeabf84a,0,0
0xb793346b7335790be81e35ff401d9aa8c7251435,0,43916634778533960
0x09d49b2bc434de05b645ff9dce4837fe0e7ab703,0,41951338040347668
0xed61643578738437d86a4fe3cff49bcc637f874d,0,44361720878545626
0xfc9af68da613b6dbc6754ab2abd55df0e0051e91,0,0
0x28bccb5836519632e2c0dbab32b6176ee42a391e,0,0
0x8b478359b5593747473e67f78b1f0048c1c523ed,0,3828236451343335880
0x4cfd776e775a2c0359eca21b681d5bfffeb4848f,0,47446744449980047
0xf213bbe4d48ff435abb7e9c83ac12d3720651314,0,45897689096896484
0xc2350e722c89b1dfb4cbd9352cc72bed45d20643,0,39206174989005652
0x8f78c070e8139cae2e33f7bff46fe5988154a195,0,514340649664224973757
0x4f96ad3cbd8b69f9a098d82b1299649083737aaf,0,513717698492698497404
0xa14bdb76c1d95aba11a7adbe4e5f4df7c0f7d76d,0,41747328087937882
0x152a539bdc40ffdfedea965604f6557d690f2aa4,0,40732871148418437
0x6d7c21585346ca9749eeabfe8849bc2d49899f34,0,766672992594525666
0xc83b9b2ba8669f248bf4c44dae1e753d503bf1b7,0,46078859863224458
0x3f5ebabbbd23e1c41ae20d8f972939d42e7497dc,0,46088026442310810
0x28d562691415db153a6284108bbfe751a9331a99,0,8976943463216251
0x8017422aeb2de85973c44ba2b7fb68b2133cd52b,0,0
0x09364455d077c7a9b5e3296023df1181a8766d8a,0,0
0x9acaf27d1fc92578b0b2e72ed5b2f4c809a6d489,0,0
0x0530993fcd6fad0fc230057d10419ddcb9a42f3b,0,0
0x7768c8443fdd6fa0b487b326c86efeec7c6e0bc4,0,0
0x8532e9d4141012b411bef8bb88818b7998ff939d,0,0
0x0afbb820f31e468fef59324252978356d9629a06,0,0
0xdc5eb0b0010f1f9226acca51454b9607afb23bed,0,0
0x60e4c6a71dbe333e5da0d66c5ad691dd6512318f,0,0
0xb917be81b4f8d9c2d99c2d9db3a1d2f8ae3200d4,0,0
0xe5c7b4166d5cfaa9cae93048cf683f870ad4faeb,0,0
0x7c89c0dea2adbc5112b31dfce66c7e73c68771d8,0,0
0xe9aa98ed8eea3a93c87c44d8fdb7fd97b6a094c6,0,0
0x91c126d4e455abe45468dcd1a4e930b4d0de4d19,0,0
0x7e4d781826dd41c0d4e65a383ee419b8f13a4758,0,738851673662134316
0x81235dbc24df5fe69239d90f6e171af26953a478,0,41626864315588084
0xb700c70bf1801be0a11b7698c9208c8977998d85,0,40465861519511940
0x41a8078e5e5e6af0edce03977168e2b5af90ecf7,0,8212421249667554
0xd4978e8c9cce2a33d0f4ca3b8a6feb2f8dfb10f4,0,40757146342348527
0xc1c3d0cd8c23bdec19b7f8d2601cc3b3b35c2629,0,374584677172429424
0xd848986871490748eb6fa9bc3ec88f1d46ae6961,0,39707290163240283
0xb555da36566c6ba4346b6396af1ff9f741d26a28,0,44683430675515751
0xaa8770696513fd25b66751bcb2a6042f1a298a88,0,40101841653005514
0xa1897e9ebfcb9111c46e01bf75134b85e2933d58,0,35647515158968979
0xc4f29753bbfd2990b2ad11588c67b7c41cf8de95,0,0
0x782e42c8dc64cf5be8a16d2380c7bd1a003d4508,0,39024913983166351
0xf8557fde4e4c6c803a8ab8147687865a8a47a17b,0,619151846516537013
0x10d1bbfa14027a59f603ef1ba77d7b35306c338c,0,0
0x1f6e7c066b3ed195ba71e07eb6baa0ab85b0f6ef,0,4597295247378181478
0x2363db71c791ad30b12410a539f0e2bcf8a59f64,0,0
0x3ea57494b38426da39b8ed1fcfaba7e4ee1c9924,0,0
0x7eb4fe7bd988cf0de12c70f3aac7a912d50d66a8,0,0
0xc8b19839ae371bd541f20b15c3a3cb82bfb6a6c6,0,0
0x2006c2a03ce586ac85819987d4a326ef9ece54d5,0,0
0x149058e5e2568254a6e7cab2ad74baa6834260aa,0,405345779125227716
0xff0c44e4b8e3f2cf4d622bcc313f021ed715d42c,0,0
0x53df8100840d97021a379e9058819b75686bc66a,0,0
0x3fab8906ec5c13c7a5689bd31872051b26d9c8ce,0,17582285180461624161
0xb3623d62ff30fadb5b2e127c07cab0d1b0808276,0,0
0x19da3eaf23e92ec4f34ff73ca40e747d4fffef6e,0,0
0x91f5c90be9d68009554806abe3f3eba609dbb75d,0,0
0x9203b8a4b646320464c344c7c2b58888105dfa82,0,8557469738510005
0xdd678bda6e7164e792ddea37feaea8bcc2e5087d,0,245977180777997612
0xd9a071fa36f5c57548dbd339bbdad277ad3b5b6f,0,0
0xc64284527b04a48c6673df62f5b48188ccfdf658,0,2908752319731
0xa3b8ea3c975cbbfda21b23662a719e89e610fd65,0,138519185768655270
0x17fad61c429c71d977660589b4c81de68fccb2b4,0,6135200515930271
0x98f2ce1dbf528fa51126a41863e91e8a9a259c46,0,18915008283717823102
0xeeec5752de8fc4bdac29c97fbf687e4347b80068,0,0
0x4d0fbd8714b3a6eb073f13adef0f3774fbac8a98,0,0
0xf99bc20283eef818f407eae076f01164d7bcab65,0,0
0xd6fd47aab2112ab74fd2a75bffc3d21de328c2fb,0,0
0xe375ba0880723516f24c8554fa17892588de18da,0,3405971173514548624
0xdd30b0def53ce3104a9e761cda005a8759c13d08,0,0
0x4d26f0e78c154f8fda7acf6646246fa135507017,0,9146438837162848992
0x90a5ab5d823ae130dfe5b4be0ddda104f978040c,0,831161833534934401
0xae74f851c73370d6e05bb2b82d82fb448290745a,0,6163488778247678
