251.12,7.12,Contributor Compensation,0x4E3543d416494155d9f385b33Ac60440F70EaA9c,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x70A4b9FD44940afF2575799c4E56cED28Eb01334,24 months,1,26,MultisigVesting
234.09,7.12,Contributor Compensation,0x69142F41c26c44E7EBa8Cf551C9F8DFaadf60e53,24 months,1,26,MultisigVesting
"2,808.99",7.12,Contributor Compensation,0x90CB2631a7EB3556ae6d197eD4F28FF736233fba ,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x3532bd3a774327dA6C42A74a445a8c4e73a45412,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x8bb38C74B8aaf929201f013C9ECc42b750E562c6,24 months,1,26,MultisigVesting
468.16,7.12,Contributor Compensation,0x0090dcb43bA4Ca7536c6a16552F8D7a6411F8EA1 ,24 months,1,26,MultisigVesting
"6,671.35",7.12,Contributor Compensation,0xd87beb25391Fdf4de6538b9bAc237E00050D958e ,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x51C4d48d498BFBeB5c799842239FFa306Befa2d8 ,24 months,1,26,MultisigVesting
468.16,7.12,Contributor Compensation,0x1bf234915647a2A96b7c1145EfCF08554dE1Cc56 ,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x13Be55487D37FE3C66EE7305e1e9C1ac85de75Ae ,24 months,1,26,MultisigVesting
"2,516.34",7.12,Contributor Compensation,0x06e52AE51fA0dCE35B4C46c2CC441A94762537E8,24 months,1,26,MultisigVesting
215.03,7.12,Contributor Compensation,0x72A34efB62c8Dd0147df40F8ba0b9b66CBE65bEB,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x58b753f0c417494226af608b63e80028255cbc64,24 months,1,26,MultisigVesting
"1,726.40",7.12,Contributor Compensation,0x9Aa8F928011EAE7E5466b75111175518dF94348d ,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x9E803272e05C5459Af22456014a59b941e4eDBbE,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x52B4CD28D7319ceb9a3155958f0CBeBA02a5894c ,24 months,1,26,MultisigVesting
"42,368.92",7.12,Contributor Compensation,0x6421f291d23b9C67Cc084840ABCF61b4921d6f2B ,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x94eCE1338Cc64F7846FA9e4D21fEC4b222908a3d,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0xbFd7dE39db0edd0bB912de917E1553fe42400402,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x55Ed66E5E8371C66bc710A4feE4e8e7Bf2d825fd,24 months,1,26,MultisigVesting
860.25,7.12,Contributor Compensation,0x367580BEc03c001D76C51591C7d79914c4cc0e7D,24 months,1,26,MultisigVesting
351.12,7.12,Contributor Compensation,0x72Bd32a5317EF2F392e1A0D580abFC32750efD19,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x6A5092CaD87C419151c41249af55FE7a2deD9E91,24 months,1,26,MultisigVesting
"2,247.19",7.12,Contributor Compensation,0x589079F57c6aD630bbcDbd93B9933FA0De2be34a,24 months,1,26,MultisigVesting
"2,247.19",7.12,Contributor Compensation,0x0C149119166d186299A8894a596106743f280B22,24 months,1,26,MultisigVesting
655.44,7.12,Contributor Compensation,0x3bFa3222b46318361649a3F35f624a6FE6C46571,24 months,1,26,MultisigVesting
"1,404.49",7.12,Contributor Compensation,0x673B37941AB527E0eeE13C1fF09298Ef1911D7D6,24 months,1,26,MultisigVesting
842.70,7.12,Contributor Compensation,0xF5366a3445Adf491311a6e86443bfb5392f08265,24 months,1,26,MultisigVesting
"3,539.04",7.12,Contributor Compensation,0x12C5BFf9e78EAb5B76c4c37378337838d275cb4F,24 months,1,26,MultisigVesting
"1,966.29",7.12,Contributor Compensation,0x6Ff2F316f2F3f509D6a0Ce5C4122306fEf07a196,24 months,1,26,MultisigVesting
